PublishTime_Pacific,Title,Script,Broll_Keywords,OverlayText,CTA,Hashtags,ZenithFX_Link
2026-10-12 17:00,What is a Stop‑Loss? (Forex in 60s) #1704,What is a Stop‑Loss? (Forex in 60s) #1704,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-12 20:00,Take‑Profit Basics (Forex in 60s) #1705,Take‑Profit Basics (Forex in 60s) #1705,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-13 08:00,1% Risk Rule (Forex in 60s) #1706,1% Risk Rule (Forex in 60s) #1706,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-13 11:00,Major vs Minor Pairs (Forex in 60s) #1707,Major vs Minor Pairs (Forex in 60s) #1707,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-13 14:00,Forex Sessions (Forex in 60s) #1708,Forex Sessions (Forex in 60s) #1708,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-13 17:00,What is Slippage? (Forex in 60s) #1709,What is Slippage? (Forex in 60s) #1709,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-13 20:00,Build a Trading Plan (Forex in 60s) #1710,Build a Trading Plan (Forex in 60s) #1710,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-14 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #1711,Risk‑to‑Reward (R:R) (Forex in 60s) #1711,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-14 11:00,Support & Resistance (Forex in 60s) #1712,Support & Resistance (Forex in 60s) #1712,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-14 14:00,Trend vs Range (Forex in 60s) #1713,Trend vs Range (Forex in 60s) #1713,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-14 17:00,Lot Sizes 101 (Forex in 60s) #1714,Lot Sizes 101 (Forex in 60s) #1714,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-14 20:00,Economic Calendar (Forex in 60s) #1715,Economic Calendar (Forex in 60s) #1715,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-15 08:00,Broker Types (Forex in 60s) #1716,Broker Types (Forex in 60s) #1716,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-15 11:00,Swap/Overnight Fees (Forex in 60s) #1717,Swap/Overnight Fees (Forex in 60s) #1717,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-15 14:00,Candlestick Basics (Forex in 60s) #1718,Candlestick Basics (Forex in 60s) #1718,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-15 17:00,Breakouts vs Fakeouts (Forex in 60s) #1719,Breakouts vs Fakeouts (Forex in 60s) #1719,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-15 20:00,Journaling Wins (Forex in 60s) #1720,Journaling Wins (Forex in 60s) #1720,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-16 08:00,What is a Pip? (Forex in 60s) #1721,What is a Pip? (Forex in 60s) #1721,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-16 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #1722","Spread, Bid, Ask — Easy (Forex in 60s) #1722",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-16 14:00,Leverage Explained (Simple) (Forex in 60s) #1723,Leverage Explained (Simple) (Forex in 60s) #1723,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-16 17:00,What is a Stop‑Loss? (Forex in 60s) #1724,What is a Stop‑Loss? (Forex in 60s) #1724,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-16 20:00,Take‑Profit Basics (Forex in 60s) #1725,Take‑Profit Basics (Forex in 60s) #1725,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-17 08:00,1% Risk Rule (Forex in 60s) #1726,1% Risk Rule (Forex in 60s) #1726,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-17 11:00,Major vs Minor Pairs (Forex in 60s) #1727,Major vs Minor Pairs (Forex in 60s) #1727,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-17 14:00,Forex Sessions (Forex in 60s) #1728,Forex Sessions (Forex in 60s) #1728,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-17 17:00,What is Slippage? (Forex in 60s) #1729,What is Slippage? (Forex in 60s) #1729,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-17 20:00,Build a Trading Plan (Forex in 60s) #1730,Build a Trading Plan (Forex in 60s) #1730,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-18 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #1731,Risk‑to‑Reward (R:R) (Forex in 60s) #1731,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-18 11:00,Support & Resistance (Forex in 60s) #1732,Support & Resistance (Forex in 60s) #1732,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-18 14:00,Trend vs Range (Forex in 60s) #1733,Trend vs Range (Forex in 60s) #1733,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-18 17:00,Lot Sizes 101 (Forex in 60s) #1734,Lot Sizes 101 (Forex in 60s) #1734,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-18 20:00,Economic Calendar (Forex in 60s) #1735,Economic Calendar (Forex in 60s) #1735,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-19 08:00,Broker Types (Forex in 60s) #1736,Broker Types (Forex in 60s) #1736,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-19 11:00,Swap/Overnight Fees (Forex in 60s) #1737,Swap/Overnight Fees (Forex in 60s) #1737,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-19 14:00,Candlestick Basics (Forex in 60s) #1738,Candlestick Basics (Forex in 60s) #1738,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-19 17:00,Breakouts vs Fakeouts (Forex in 60s) #1739,Breakouts vs Fakeouts (Forex in 60s) #1739,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-19 20:00,Journaling Wins (Forex in 60s) #1740,Journaling Wins (Forex in 60s) #1740,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-20 08:00,What is a Pip? (Forex in 60s) #1741,What is a Pip? (Forex in 60s) #1741,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-20 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #1742","Spread, Bid, Ask — Easy (Forex in 60s) #1742",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-20 14:00,Leverage Explained (Simple) (Forex in 60s) #1743,Leverage Explained (Simple) (Forex in 60s) #1743,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-20 17:00,What is a Stop‑Loss? (Forex in 60s) #1744,What is a Stop‑Loss? (Forex in 60s) #1744,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-20 20:00,Take‑Profit Basics (Forex in 60s) #1745,Take‑Profit Basics (Forex in 60s) #1745,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-21 08:00,1% Risk Rule (Forex in 60s) #1746,1% Risk Rule (Forex in 60s) #1746,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-21 11:00,Major vs Minor Pairs (Forex in 60s) #1747,Major vs Minor Pairs (Forex in 60s) #1747,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-21 14:00,Forex Sessions (Forex in 60s) #1748,Forex Sessions (Forex in 60s) #1748,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-21 17:00,What is Slippage? (Forex in 60s) #1749,What is Slippage? (Forex in 60s) #1749,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-21 20:00,Build a Trading Plan (Forex in 60s) #1750,Build a Trading Plan (Forex in 60s) #1750,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-22 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #1751,Risk‑to‑Reward (R:R) (Forex in 60s) #1751,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-22 11:00,Support & Resistance (Forex in 60s) #1752,Support & Resistance (Forex in 60s) #1752,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-22 14:00,Trend vs Range (Forex in 60s) #1753,Trend vs Range (Forex in 60s) #1753,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-22 17:00,Lot Sizes 101 (Forex in 60s) #1754,Lot Sizes 101 (Forex in 60s) #1754,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-22 20:00,Economic Calendar (Forex in 60s) #1755,Economic Calendar (Forex in 60s) #1755,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-23 08:00,Broker Types (Forex in 60s) #1756,Broker Types (Forex in 60s) #1756,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-23 11:00,Swap/Overnight Fees (Forex in 60s) #1757,Swap/Overnight Fees (Forex in 60s) #1757,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-23 14:00,Candlestick Basics (Forex in 60s) #1758,Candlestick Basics (Forex in 60s) #1758,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-10-23 17:00,Breakouts vs Fakeouts (Forex in 60s) #1759,Breakouts vs Fakeouts (Forex in 60s) #1759,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-10-23 20:00,Journaling Wins (Forex in 60s) #1760,Journaling Wins (Forex in 60s) #1760,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-10-24 08:00,What is a Pip? (Forex in 60s) #1761,What is a Pip? (Forex in 60s) #1761,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-10-24 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #1762","Spread, Bid, Ask — Easy (Forex in 60s) #1762",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-10-24 14:00,Leverage Explained (Simple) (Forex in 60s) #1763,Leverage Explained (Simple) (Forex in 60s) #1763,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
